lower_mfc_v,upper_mfc_v,deflection_mm,pitch_deg,cl,cd,is_synthetic
-275.0,425.0,-2.74695,8.0,0.09825597421602787,0.04165897902439024,True
-275.0,425.0,-2.74695,12.0,0.13007688780487803,0.05246683163763066,True
-275.0,425.0,-2.74695,16.0,0.1647467344947735,0.0716084987456446,True
-275.0,425.0,-2.74695,20.0,0.2165044167247387,0.10313573142857144,True
-275.0,450.0,-2.8665000000000003,-4.0,0.0214385647625764,0.018166556652562293,True
-275.0,450.0,-2.8665000000000003,0.0,0.03871686355400697,0.027792650034843203,True
-275.0,450.0,-2.8665000000000003,4.0,0.07074102662020906,0.03227646271777003,True
-275.0,450.0,-2.8665000000000003,8.0,0.10021598327526132,0.04106064585365854,True
-275.0,450.0,-2.8665000000000003,12.0,0.1321218731707317,0.052215901602787454,True
-275.0,450.0,-2.8665000000000003,16.0,0.16681393588850174,0.07125365324041812,True
-275.0,450.0,-2.8665000000000003,20.0,0.2168787567944251,0.10185597714285713,True
-275.0,475.0,-2.986025,-4.0,0.022089059111032754,0.01828475172386773,True
-275.0,475.0,-2.986025,0.0,0.04035428664343787,0.026903750522648085,True
-275.0,475.0,-2.986025,4.0,0.07259556596980256,0.03158152409988386,True
-275.0,475.0,-2.986025,8.0,0.10217558246225321,0.04046243780487804,True
-275.0,475.0,-2.986025,12.0,0.13416643089430896,0.051965024041811844,True
-275.0,475.0,-2.986025,16.0,0.1688807049941928,0.07089888193960511,True
-275.0,475.0,-2.986025,20.0,0.21725301858304297,0.10057649047619047,True
-275.0,500.0,-3.10555,-4.0,0.022739553459489106,0.01840294679517317,True
-275.0,500.0,-3.10555,0.0,0.04199170973286876,0.026014851010452963,True
-275.0,500.0,-3.10555,4.0,0.07445010531939605,0.03088658548199768,True
-275.0,500.0,-3.10555,8.0,0.10413518164924507,0.03986422975609756,True
-275.0,500.0,-3.10555,12.0,0.1362109886178862,0.051714146480836234,True
-275.0,500.0,-3.10555,16.0,0.17094747409988387,0.07054411063879211,True
-275.0,500.0,-3.10555,20.0,0.21762728037166085,0.0992970038095238,True
-275.0,525.0,-3.2251,-4.0,0.023390183866165176,0.018521166588309042,True
-275.0,525.0,-3.2251,0.0,0.04362947530778165,0.025125765574912896,True
-275.0,525.0,-3.2251,4.0,0.07630503256678281,0.030191501509872244,True
-275.0,525.0,-3.2251,8.0,0.10609519070847852,0.039265896585365855,True
-275.0,525.0,-3.2251,12.0,0.13825597398373984,0.051463216445993026,True
-275.0,525.0,-3.2251,16.0,0.17301467549361207,0.07018926513356563,True
-275.0,525.0,-3.2251,20.0,0.2180016204413473,0.09801724952380952,True
-275.0,550.0,-3.34465,-4.0,0.024040814272841247,0.018639386381444915,True
-275.0,550.0,-3.34465,0.0,0.04526724088269454,0.024236680139372822,True
-275.0,550.0,-3.34465,4.0,0.07815995981416957,0.029496417537746802,True
-275.0,550.0,-3.34465,8.0,0.10805519976771197,0.03866756341463415,True
-275.0,550.0,-3.34465,12.0,0.1403009593495935,0.051212286411149825,True
-275.0,550.0,-3.34465,16.0,0.17508187688734028,0.06983441962833914,True
-275.0,550.0,-3.34465,20.0,0.2183759605110337,0.09673749523809523,True
-275.0,575.0,-3.4642000000000004,-4.0,0.024691444679517317,0.018757606174580787,True
-275.0,575.0,-3.4642000000000004,0.0,0.046905006457607444,0.023347594703832755,True
-275.0,575.0,-3.4642000000000004,4.0,0.08001488706155634,0.028801333565621368,True
-275.0,575.0,-3.4642000000000004,8.0,0.11001520882694542,0.038069230243902435,True
-275.0,575.0,-3.4642000000000004,12.0,0.14234594471544718,0.05096135637630662,True
-275.0,575.0,-3.4642000000000004,16.0,0.17714907828106854,0.06947957412311266,True
-275.0,575.0,-3.4642000000000004,20.0,0.2187503005807201,0.09545774095238094,True
-275.0,600.0,-3.58375,-4.0,0.02534207508619339,0.018875825967716656,True
-275.0,600.0,-3.58375,0.0,0.048542772032520325,0.02245850926829268,True
-275.0,600.0,-3.58375,4.0,0.08186981430894308,0.028106249593495936,True
-275.0,600.0,-3.58375,8.0,0.11197521788617887,0.037470897073170736,True
-275.0,600.0,-3.58375,12.0,0.14439093008130083,0.050710426341463416,True
-275.0,600.0,-3.58375,16.0,0.17921627967479675,0.06912472861788618,True
-275.0,600.0,-3.58375,20.0,0.21912464065040652,0.09417798666666666,True
-275.0,625.0,-3.703325,-4.0,0.02599284155108917,0.018994070482682965,True
-275.0,625.0,-3.703325,0.0,0.050180880092915214,0.02156923790940767,True
-275.0,625.0,-3.703325,4.0,0.08372512945412311,0.027411020267131245,True
-275.0,625.0,-3.703325,8.0,0.1139356368176539,0.0368724387804878,True
-275.0,625.0,-3.703325,12.0,0.1464363430894309,0.05045944383275261,True
-275.0,625.0,-3.703325,16.0,0.18128391335656213,0.06876980890824623,True
-275.0,625.0,-3.703325,20.0,0.21949905900116143,0.09289796476190475,True
-275.0,650.0,-3.8228999999999997,-4.0,0.027138838337182447,0.01920622632794457,True
-275.0,650.0,-3.8228999999999997,0.0,0.055148810623556574,0.022163963048498846,True
-275.0,650.0,-3.8228999999999997,4.0,0.08461422401847574,0.026957043879907622,True
-275.0,650.0,-3.8228999999999997,8.0,0.11465831408775981,0.03708821247113164,True
-275.0,650.0,-3.8228999999999997,12.0,0.14687316397228636,0.05085668822170901,True
-275.0,650.0,-3.8228999999999997,16.0,0.18424833718244804,0.07011574595842955,True
-275.0,650.0,-3.8228999999999997,20.0,0.2222537413394919,0.0943091778290993,True
-275.0,675.0,-3.9431000000000003,-4.0,0.028976410315627414,0.019570431100846806,True
-275.0,675.0,-3.9431000000000003,0.0,0.057701809853733646,0.02278323325635104,True
-275.0,675.0,-3.9431000000000003,4.0,0.086416337952271,0.028041710546574294,True
-275.0,675.0,-3.9431000000000003,8.0,0.11520220939183988,0.037936919168591224,True
-275.0,675.0,-3.9431000000000003,12.0,0.14926734411085452,0.05181069284064666,True
-275.0,675.0,-3.9431000000000003,16.0,0.18730912240184758,0.07173153194765204,True
-275.0,675.0,-3.9431000000000003,20.0,0.22527186297151658,0.09610311778290995,True
-275.0,700.0,-4.0633,-4.0,0.03038361,0.0199279,True
-275.0,700.0,-4.0633,0.0,0.05904714,0.023034119999999998,True
-275.0,700.0,-4.0633,4.0,0.08768718,0.02837601,True
-275.0,700.0,-4.0633,8.0,0.1173466,0.03819528,True
-275.0,700.0,-4.0633,12.0,0.1504117,0.05278505,True
-275.0,700.0,-4.0633,16.0,0.19032749999999998,0.0734128,True
-275.0,700.0,-4.0633,20.0,0.228244,0.09794,True
-275.0,725.0,-4.182175,-4.0,0.03282598152424941,0.02051789838337182,True
-275.0,725.0,-4.182175,0.0,0.061668989607390284,0.02321644515011547,True
-275.0,725.0,-4.182175,4.0,0.0904335640877598,0.029093807159353346,True
-275.0,725.0,-4.182175,8.0,0.12095607967667435,0.03916147401847574,True
-275.0,725.0,-4.182175,12.0,0.15365643187066974,0.05380137702078522,True
-275.0,725.0,-4.182175,16.0,0.19327159353348727,0.07513710739030022,True
-275.0,725.0,-4.182175,20.0,0.23114234988452653,0.0997989896073903,True
-275.0,750.0,-4.30105,-4.0,0.036714,0.021475,True
-275.0,750.0,-4.30105,0.0,0.065612,0.023764,True
-275.0,750.0,-4.30105,4.0,0.09447749999999999,0.029703,True
-275.0,750.0,-4.30105,8.0,0.12529,0.04012,True
-275.0,750.0,-4.30105,12.0,0.15826,0.054696999999999996,True
-275.0,750.0,-4.30105,16.0,0.196175,0.076915,True
-275.0,750.0,-4.30105,20.0,0.23399999999999999,0.1017,True
-275.0,775.0,-4.4206,-4.0,0.04084018000000001,0.022625000000000003,True
-275.0,775.0,-4.4206,0.0,0.06972590000000001,0.024502120000000002,True
-275.0,775.0,-4.4206,4.0,0.09873042000000001,0.030053420000000004,True
-275.0,775.0,-4.4206,8.0,0.12966680000000003,0.04079472000000001,True
-275.0,775.0,-4.4206,12.0,0.162423,0.05563568000000001,True
-275.0,775.0,-4.4206,16.0,0.199052,0.0787568,True
-275.0,775.0,-4.4206,20.0,0.236831,0.103653,True
-275.0,800.0,-4.540150000000001,-4.0,0.044389230177059286,0.023808833718244805,True
-275.0,800.0,-4.540150000000001,0.0,0.07326858737490378,0.024967975365665897,True
-275.0,800.0,-4.540150000000001,4.0,0.10268872209391841,0.030807923402617402,True
-275.0,800.0,-4.540150000000001,8.0,0.1338464395688992,0.04168298113933796,True
-275.0,800.0,-4.540150000000001,12.0,0.16632545804464974,0.05678342763664358,True
-275.0,800.0,-4.540150000000001,16.0,0.20188662432640492,0.08065714010777522,True
-275.0,800.0,-4.540150000000001,20.0,0.23961963048498847,0.10564772902232486,True
-275.0,825.0,-4.659725,-4.0,0.04768533487297922,0.025077569284064665,True
-275.0,825.0,-4.659725,0.0,0.07635231524249424,0.025261443418013858,True
-275.0,825.0,-4.659725,4.0,0.10625771939953811,0.031873302540415704,True
-275.0,825.0,-4.659725,8.0,0.138008747113164,0.04264028290993072,True
-275.0,825.0,-4.659725,12.0,0.17034968822170904,0.057990588914549654,True
-275.0,825.0,-4.659725,16.0,0.20468117782909934,0.08261505196304851,True
-275.0,825.0,-4.659725,20.0,0.24236815819861435,0.1076858833718245,True
-275.0,850.0,-4.779299999999999,-4.0,0.05079653846153845,0.026448269230769223,True
-275.0,850.0,-4.779299999999999,0.0,0.07943557692307691,0.025906192307692304,True
-275.0,850.0,-4.779299999999999,4.0,0.1098213846153846,0.0330785,True
-275.0,850.0,-4.779299999999999,8.0,0.14210442307692306,0.04380307692307691,True
-275.0,850.0,-4.779299999999999,12.0,0.17428923076923075,0.05940730769230768,True
-275.0,850.0,-4.779299999999999,16.0,0.2074332692307692,0.08462853846153846,True
-275.0,850.0,-4.779299999999999,20.0,0.24507423076923074,0.10976576923076922,True
-275.0,875.0,-4.898825,-4.0,0.05364153930329735,0.027772647015017995,True
-275.0,875.0,-4.898825,0.0,0.0823363797525961,0.02676559486574821,True
-275.0,875.0,-4.898825,4.0,0.11314980555210791,0.03428158310578793,True
-275.0,875.0,-4.898825,8.0,0.14589932057010468,0.045002114010591204,True
-275.0,875.0,-4.898825,12.0,0.17789036738240038,0.06086838246245501,True
-275.0,875.0,-4.898825,16.0,0.2100317065905424,0.08653950729179596,True
-275.0,875.0,-4.898825,20.0,0.2476420528732779,0.11173853615903355,True
-275.0,900.0,-5.01835,-4.0,0.054940386537586365,0.027521640064540148,True
-275.0,900.0,-5.01835,0.0,0.08377141160895288,0.02690870245335319,True
-275.0,900.0,-5.01835,4.0,0.11452450870878325,0.034571408113028015,True
-275.0,900.0,-5.01835,8.0,0.14726957324893467,0.04548034257995118,True
-275.0,900.0,-5.01835,12.0,0.17936199205659675,0.06149589983864963,True
-275.0,900.0,-5.01835,16.0,0.21169915228993422,0.08708558092342063,True
-275.0,900.0,-5.01835,20.0,0.24940444210003726,0.11255099561457946,True
-275.0,925.0,-5.1379,-4.0,0.0562395054404038,0.027270580613131437,True
-275.0,925.0,-5.1379,0.0,0.08520674361838568,0.02705183997352199,True
-275.0,925.0,-5.1379,4.0,0.11589949940010758,0.03486129374043275,True
-275.0,925.0,-5.1379,8.0,0.14864011253154608,0.045958671176202885,True
-275.0,925.0,-5.1379,12.0,0.1808339245376691,0.062123548467171406,True
-275.0,925.0,-5.1379,16.0,0.21336694675437512,0.08763176877249597,True
-275.0,925.0,-5.1379,20.0,0.25116719995035375,0.1133636250051715,True
-275.0,950.0,-5.25745,-4.0,0.057538624343221226,0.027019521161722723,True
-275.0,950.0,-5.25745,0.0,0.08664207562781848,0.02719497749369079,True
-275.0,950.0,-5.25745,4.0,0.1172744900914319,0.035151179367837494,True
-275.0,950.0,-5.25745,8.0,0.15001065181415746,0.04643699977245459,True
-275.0,950.0,-5.25745,12.0,0.18230585701874147,0.06275119709569318,True
-275.0,950.0,-5.25745,16.0,0.21503474121881594,0.08817795662157131,True
-275.0,950.0,-5.25745,20.0,0.25292995780067024,0.11417625439576352,True
-275.0,975.0,-5.377,-4.0,0.058837743246038646,0.026768461710314013,True
-275.0,975.0,-5.377,0.0,0.08807740763725125,0.027338115013859583,True
-275.0,975.0,-5.377,4.0,0.1186494807827562,0.03544106499524224,True
-275.0,975.0,-5.377,8.0,0.15138119109676884,0.0469153283687063,True
-275.0,975.0,-5.377,12.0,0.18377778949981383,0.06337884572421497,True
-275.0,975.0,-5.377,16.0,0.21670253568325681,0.08872414447064664,True
-275.0,975.0,-5.377,20.0,0.2546927156509867,0.11498888378635555,True
-275.0,1000.0,-5.49655,-4.0,0.060136862148856066,0.0265174022589053,True
-275.0,1000.0,-5.49655,0.0,0.08951273964668405,0.02748125253402838,True
-275.0,1000.0,-5.49655,4.0,0.12002447147408052,0.03573095062264697,True
-275.0,1000.0,-5.49655,8.0,0.15275173037938025,0.04739365696495801,True
-275.0,1000.0,-5.49655,12.0,0.18524972198088618,0.06400649435273675,True
-275.0,1000.0,-5.49655,16.0,0.21837033014769766,0.08927033231972198,True
-275.0,1000.0,-5.49655,20.0,0.2564554735013032,0.11580151317694758,True
-275.0,1025.0,-5.6161,-4.0,0.0614359810516735,0.026266342807496585,True
-275.0,1025.0,-5.6161,0.0,0.09094807165611685,0.02762439005419718,True
-275.0,1025.0,-5.6161,4.0,0.12139946216540484,0.036020836250051716,True
-275.0,1025.0,-5.6161,8.0,0.15412226966199163,0.047871985561209716,True
-275.0,1025.0,-5.6161,12.0,0.18672165446195854,0.06463414298125854,True
-275.0,1025.0,-5.6161,16.0,0.22003812461213854,0.08981652016879732,True
-275.0,1025.0,-5.6161,20.0,0.2582182313516197,0.11661414256753962,True
-275.0,1050.0,-5.73565,-4.0,0.06273509995449092,0.026015283356087875,True
-275.0,1050.0,-5.73565,0.0,0.09238340366554962,0.02776752757436598,True
-275.0,1050.0,-5.73565,4.0,0.12277445285672914,0.03631072187745646,True
-275.0,1050.0,-5.73565,8.0,0.15549280894460304,0.04835031415746142,True
-275.0,1050.0,-5.73565,12.0,0.1881935869430309,0.06526179160978032,True
-275.0,1050.0,-5.73565,16.0,0.22170591907657938,0.09036270801787266,True
-275.0,1050.0,-5.73565,20.0,0.25998098920193624,0.11742677195813166,True
-275.0,1075.0,-5.8552,-4.0,0.06403421885730834,0.02576422390467916,True
-275.0,1075.0,-5.8552,0.0,0.09381873567498242,0.027910665094534774,True
-275.0,1075.0,-5.8552,4.0,0.12414944354805346,0.0366006075048612,True
-275.0,1075.0,-5.8552,8.0,0.15686334822721443,0.048828642753713125,True
-275.0,1075.0,-5.8552,12.0,0.18966551942410326,0.0658894402383021,True
-275.0,1075.0,-5.8552,16.0,0.22337371354102026,0.090908895866948,True
-275.0,1075.0,-5.8552,20.0,0.26174374705225273,0.11823940134872368,True
-275.0,1100.0,-5.97475,-4.0,0.06533333776012577,0.025513164453270447,True
-275.0,1100.0,-5.97475,0.0,0.09525406768441522,0.02805380261470357,True
-275.0,1100.0,-5.97475,4.0,0.12552443423937779,0.036890493132265945,True
-275.0,1100.0,-5.97475,8.0,0.1582338875098258,0.04930697134996483,True
-275.0,1100.0,-5.97475,12.0,0.19113745190517561,0.06651708886682388,True
-275.0,1100.0,-5.97475,16.0,0.2250415080054611,0.09145508371602334,True
-275.0,1100.0,-5.97475,20.0,0.2635065049025692,0.11905203073931571,True
-275.0,1125.0,-6.0943000000000005,-4.0,0.0666324566629432,0.025262105001861733,True
-275.0,1125.0,-6.0943000000000005,0.0,0.096689399693848,0.028196940134872367,True
-275.0,1125.0,-6.0943000000000005,4.0,0.1268994249307021,0.03718037875967068,True
-275.0,1125.0,-6.0943000000000005,8.0,0.15960442679243722,0.04978529994621654,True
-275.0,1125.0,-6.0943000000000005,12.0,0.19260938438624797,0.06714473749534566,True
-275.0,1125.0,-6.0943000000000005,16.0,0.22670930246990195,0.09200127156509867,True
-275.0,1125.0,-6.0943000000000005,20.0,0.2652692627528857,0.11986466012990775,True
-275.0,1150.0,-6.213850000000001,-4.0,0.06793157556576063,0.02501104555045302,True
-275.0,1150.0,-6.213850000000001,0.0,0.09812473170328079,0.028340077655041165,True
-275.0,1150.0,-6.213850000000001,4.0,0.1282744156220264,0.037470264387075417,True
-275.0,1150.0,-6.213850000000001,8.0,0.1609749660750486,0.05026362854246825,True
-275.0,1150.0,-6.213850000000001,12.0,0.19408131686732033,0.06777238612386745,True
-275.0,1150.0,-6.213850000000001,16.0,0.22837709693434283,0.09254745941417401,True
-275.0,1150.0,-6.213850000000001,20.0,0.2670320206032022,0.12067728952049978,True
-275.0,1175.0,-6.333400000000001,-4.0,0.06923069446857806,0.024759986099044305,True
-275.0,1175.0,-6.333400000000001,0.0,0.0995600637127136,0.028483215175209964,True
-275.0,1175.0,-6.333400000000001,4.0,0.1296494063133507,0.037760150014480166,True
-275.0,1175.0,-6.333400000000001,8.0,0.16234550535766,0.050741957138719956,True
-275.0,1175.0,-6.333400000000001,12.0,0.19555324934839274,0.06840003475238923,True
-275.0,1175.0,-6.333400000000001,16.0,0.2300448913987837,0.09309364726324935,True
-275.0,1175.0,-6.333400000000001,20.0,0.26879477845351873,0.12148991891109182,True
-275.0,1200.0,-6.4529499999999995,-4.0,0.07052981337139547,0.024508926647635598,True
-275.0,1200.0,-6.4529499999999995,0.0,0.10099539572214636,0.028626352695378762,True
-275.0,1200.0,-6.4529499999999995,4.0,0.13102439700467503,0.0380500356418849,True
-275.0,1200.0,-6.4529499999999995,8.0,0.1637160446402714,0.05122028573497166,True
-275.0,1200.0,-6.4529499999999995,12.0,0.19702518182946507,0.069027683380911,True
-275.0,1200.0,-6.4529499999999995,16.0,0.23171268586322452,0.09363983511232468,True
-275.0,1200.0,-6.4529499999999995,20.0,0.27055753630383517,0.12230254830168383,True
-275.0,1225.0,-6.5725750000000005,-4.0,0.07182974727979811,0.02425770969343428,True
-275.0,1225.0,-6.5725750000000005,0.0,0.10243162819080717,0.028769580013239007,True
-275.0,1225.0,-6.5725750000000005,4.0,0.13240025029994623,0.03834010312978363,True
-275.0,1225.0,-6.5725750000000005,8.0,0.16508744373422696,0.05169891441189856,True
-275.0,1225.0,-6.5725750000000005,12.0,0.19849803773116545,0.0696557257664143,True
-275.0,1225.0,-6.5725750000000005,16.0,0.23338152662281247,0.09418636561375202,True
-275.0,1225.0,-6.5725750000000005,20.0,0.2723214000248232,0.12311568749741426,True
-275.0,1250.0,-6.6922,-4.0,0.07312968118820073,0.024006492739232967,True
-275.0,1250.0,-6.6922,0.0,0.10386786065946794,0.02891280733109925,True
-275.0,1250.0,-6.6922,4.0,0.1337761035952174,0.03863017061768235,True
-275.0,1250.0,-6.6922,8.0,0.16645884282818252,0.052177543088825454,True
-275.0,1250.0,-6.6922,12.0,0.19997089363286585,0.07028376815191759,True
-275.0,1250.0,-6.6922,16.0,0.2350503673824004,0.09473289611517935,True
-275.0,1250.0,-6.6922,20.0,0.2740852637458111,0.12392882669314467,True
-275.0,1275.0,-6.811674999999999,-4.0,0.07442798508543295,0.023755590790616857,True
-275.0,1275.0,-6.811674999999999,0.0,0.10530229220967274,0.0290558550535766,True
-275.0,1275.0,-6.811674999999999,4.0,0.13515023168259482,0.0389198743845931,True
-275.0,1275.0,-6.811674999999999,8.0,0.16782852229944972,0.052655571604401964,True
-275.0,1275.0,-6.811674999999999,12.0,0.20144190269331017,0.07091102302345786,True
-275.0,1275.0,-6.811674999999999,16.0,0.2367171155516942,0.0952787413119027,True
-275.0,1275.0,-6.811674999999999,20.0,0.2758469157254561,0.12474094627859832,True
-275.0,1300.0,-6.931150000000001,-4.0,0.07572628898266519,0.023504688842000743,True
-275.0,1300.0,-6.931150000000001,0.0,0.10673672375987754,0.02919890277605395,True
-275.0,1300.0,-6.931150000000001,4.0,0.1365243597699723,0.03920957815150387,True
-275.0,1300.0,-6.931150000000001,8.0,0.16919820177071698,0.05313360011997848,True
-275.0,1300.0,-6.931150000000001,12.0,0.20291291175375453,0.07153827789499814,True
-275.0,1300.0,-6.931150000000001,16.0,0.23838386372098797,0.09582458650862605,True
-275.0,1300.0,-6.931150000000001,20.0,0.2776085677051012,0.12555306586405196,True
-275.0,1325.0,-7.05055,-4.0,0.0770237778743122,0.023253944396177235,True
-275.0,1325.0,-7.05055,0.0,0.10817025485085432,0.02934186070083985,True
-275.0,1325.0,-7.05055,4.0,0.13789762525340285,0.03949910005792065,True
-275.0,1325.0,-7.05055,8.0,0.17056702143064,0.053611328554879815,True
-275.0,1325.0,-7.05055,12.0,0.20438299739357083,0.0721651390095569,True
-275.0,1325.0,-7.05055,16.0,0.24004956559513468,0.09637008905299739,True
-275.0,1325.0,-7.05055,20.0,0.27936911381407475,0.1263646756443672,True
-275.0,1350.0,-7.16995,-4.0,0.07832126676595921,0.023003199950353728,True
-275.0,1350.0,-7.16995,0.0,0.10960378594183111,0.02948481862562575,True
-275.0,1350.0,-7.16995,4.0,0.13927089073683338,0.03978862196433743,True
-275.0,1350.0,-7.16995,8.0,0.17193584109056306,0.05408905698978114,True
-275.0,1350.0,-7.16995,12.0,0.20585308303338712,0.07279200012411569,True
-275.0,1350.0,-7.16995,16.0,0.24171526746928138,0.09691559159736875,True
-275.0,1350.0,-7.16995,20.0,0.2811296599230483,0.12717628542468246,True
-275.0,1375.0,-7.2897,-4.0,0.07962255901700385,0.022751720491498078,True
-275.0,1375.0,-7.2897,0.0,0.1110415191758719,0.029628195606305075,True
-275.0,1375.0,-7.2897,4.0,0.1406481817053494,0.04007899255305945,True
-275.0,1375.0,-7.2897,8.0,0.17330867320342558,0.054568185801166694,True
-275.0,1375.0,-7.2897,12.0,0.20732747796946754,0.07342069877125482,True
-275.0,1375.0,-7.2897,16.0,0.24338585205411445,0.09746269318604939,True
-275.0,1375.0,-7.2897,20.0,0.28289536676182203,0.12799027429564355,True
-275.0,1400.0,-7.40945,-4.0,0.08251710623556581,0.0228519584295612,True
-275.0,1400.0,-7.40945,0.0,0.11457121247113163,0.02974817128560431,True
-275.0,1400.0,-7.40945,4.0,0.14606598152424938,0.04059576558891455,True
-275.0,1400.0,-7.40945,8.0,0.1789802578906851,0.055480618167821405,True
-275.0,1400.0,-7.40945,12.0,0.21278058891454962,0.07468017744418783,True
-275.0,1400.0,-7.40945,16.0,0.2478844957659738,0.09894038568129329,True
-275.0,1400.0,-7.40945,20.0,0.2857147882986913,0.1295892532717475,True
-275.0,1425.0,-7.5289,-4.0,0.08559832948421864,0.023005765973826024,True
-275.0,1425.0,-7.5289,0.0,0.11772174749807543,0.03020822170900693,True
-275.0,1425.0,-7.5289,4.0,0.14946159353348729,0.04113626250962279,True
-275.0,1425.0,-7.5289,8.0,0.1822688375673595,0.0562874726712856,True
-275.0,1425.0,-7.5289,12.0,0.21595965357967667,0.07570299384141647,True
-275.0,1425.0,-7.5289,16.0,0.25104200153964584,0.10004184603541186,True
-275.0,1425.0,-7.5289,20.0,0.2892048113933795,0.13074857582755967,True
-275.0,1450.0,-7.648350000000001,-4.0,0.08867883371824484,0.023175277136258665,True
-275.0,1450.0,-7.648350000000001,0.0,0.11984255196304851,0.030559146651270214,True
-275.0,1450.0,-7.648350000000001,4.0,0.15193135103926098,0.0416430727482679,True
-275.0,1450.0,-7.648350000000001,8.0,0.18385715935334873,0.05666258545034642,True
-275.0,1450.0,-7.648350000000001,12.0,0.21787661662817553,0.07634287528868361,True
-275.0,1450.0,-7.648350000000001,16.0,0.253125519630485,0.10089429676674366,True
-275.0,1450.0,-7.648350000000001,20.0,0.29136408775981526,0.13170990300230948,True
-275.0,1475.0,-7.767950000000001,-4.0,0.09176171153846155,0.023361719230769233,True
-275.0,1475.0,-7.767950000000001,0.0,0.12160126923076922,0.030834305,True
-275.0,1475.0,-7.767950000000001,4.0,0.15419107692307693,0.04205900538461539,True
-275.0,1475.0,-7.767950000000001,8.0,0.18540126923076922,0.057010043461538464,True
-275.0,1475.0,-7.767950000000001,12.0,0.2191665576923077,0.07674829846153847,True
-275.0,1475.0,-7.767950000000001,16.0,0.2548722884615385,0.10117303192307692,True
-275.0,1475.0,-7.767950000000001,20.0,0.2934106307692308,0.13276429,True
-275.0,1500.0,-7.88755,-4.0,0.094845,0.023565,True
-275.0,1500.0,-7.88755,0.0,0.1234,0.0311195,True
-275.0,1500.0,-7.88755,4.0,0.1563,0.042415,True
-275.0,1500.0,-7.88755,8.0,0.18785000000000002,0.0576075,True
-275.0,1500.0,-7.88755,12.0,0.221725,0.077576,True
-275.0,1500.0,-7.88755,16.0,0.257725,0.1023935,True
-275.0,1500.0,-7.88755,20.0,0.296335,0.13419150000000002,True
-250.0,50.0,-0.89766,0.0,0.013653,0.02613,True
-250.0,50.0,-0.89766,4.0,0.042093,0.02812,True
-250.0,50.0,-0.89766,8.0,0.07132,0.0345,True
-250.0,50.0,-0.89766,12.0,0.10125,0.04368,True
-250.0,50.0,-0.89766,16.0,0.13415,0.05928,True
-250.0,50.0,-0.89766,20.0,0.18342,0.08465,True
-250.0,75.0,-1.01483,0.0,0.014798826498422712,0.027661288868859844,True
-250.0,75.0,-1.01483,4.0,0.043595247183415946,0.02975689499774673,True
-250.0,75.0,-1.01483,8.0,0.07302729908367134,0.0363833092984828,True
-250.0,75.0,-1.01483,12.0,0.10230606128886885,0.04558091031996394,True
-250.0,75.0,-1.01483,16.0,0.13591010214811475,0.06179694607180411,True
-250.0,75.0,-1.01483,20.0,0.18973876671173198,0.09071355190025537,True
-250.0,100.0,-1.132,0.0,0.01586899099099099,0.02877411411411411,True
-250.0,100.0,-1.132,4.0,0.04425205705705705,0.03147672672672673,True
-250.0,100.0,-1.132,8.0,0.07386552852852853,0.038372252252252256,True
-250.0,100.0,-1.132,12.0,0.103073003003003,0.046812492492492495,True
-250.0,100.0,-1.132,16.0,0.13636273273273272,0.06419894894894895,True
-250.0,100.0,-1.132,20.0,0.1953484984984985,0.09615933933933933,True
-250.0,125.0,-1.2506,-4.0,0.012644305673091992,0.016568636420623728,True
-250.0,125.0,-1.2506,0.0,0.016744435435435436,0.030672372372372372,True
-250.0,125.0,-1.2506,4.0,0.04651774024024024,0.03338033033033033,True
-250.0,125.0,-1.2506,8.0,0.0747025990990991,0.04060388888888889,True
-250.0,125.0,-1.2506,12.0,0.1046548198198198,0.04862184684684685,True
-250.0,125.0,-1.2506,16.0,0.13800986486486488,0.06687196696696697,True
-250.0,125.0,-1.2506,20.0,0.20058836336336336,0.1015078978978979,True
-250.0,150.0,-1.3692,-4.0,0.0132897658674189,0.016685916784203104,True
-250.0,150.0,-1.3692,0.0,0.01809027027027027,0.03298810810810811,True
-250.0,150.0,-1.3692,4.0,0.04849243243243243,0.03559324324324324,True
-250.0,150.0,-1.3692,8.0,0.07605756756756757,0.04299648648648648,True
-250.0,150.0,-1.3692,12.0,0.10657837837837837,0.050770540540540546,True
-250.0,150.0,-1.3692,16.0,0.14032486486486487,0.06973837837837837,True
-250.0,150.0,-1.3692,20.0,0.20546486486486487,0.10681621621621622,True
-250.0,175.0,-1.488,-4.0,0.013936314527503525,0.01680339492242595,True
-250.0,175.0,-1.488,0.0,0.019788364044943822,0.03562599325842697,True
-250.0,175.0,-1.488,4.0,0.04977384269662921,0.038127325842696624,True
-250.0,175.0,-1.488,8.0,0.07775362247191012,0.04569244943820225,True
-250.0,175.0,-1.488,12.0,0.1085551011235955,0.0532216404494382,True
-250.0,175.0,-1.488,16.0,0.14274357303370788,0.07291975280898877,True
-250.0,175.0,-1.488,20.0,0.2100141573033708,0.11224662921348315,True
-250.0,200.0,-1.6068,-4.0,0.014582863187588153,0.0169208730606488,True
-250.0,200.0,-1.6068,0.0,0.02145970508710801,0.037160955540069686,True
-250.0,200.0,-1.6068,4.0,0.051195632613240415,0.03960057212543554,True
-250.0,200.0,-1.6068,8.0,0.07956334076655053,0.04736529073170732,True
-250.0,200.0,-1.6068,12.0,0.11057383414634145,0.05485995484320558,True
