lower_mfc_v,upper_mfc_v,deflection_mm,pitch_deg,cl,cd,is_synthetic
-275.0,500.0,-3.10555,8.0,0.10413518164924507,0.03986422975609756,True
-275.0,500.0,-3.10555,12.0,0.1362109886178862,0.051714146480836234,True
-275.0,500.0,-3.10555,16.0,0.17094747409988387,0.07054411063879211,True
-275.0,500.0,-3.10555,20.0,0.21762728037166085,0.0992970038095238,True
-275.0,525.0,-3.2251,0.0,0.043629475307781655,0.025125765574912896,True
-275.0,525.0,-3.2251,4.0,0.07630503256678281,0.030191501509872244,True
-275.0,525.0,-3.2251,8.0,0.10609519070847852,0.039265896585365855,True
-275.0,525.0,-3.2251,12.0,0.13825597398373984,0.051463216445993026,True
-275.0,525.0,-3.2251,16.0,0.17301467549361207,0.07018926513356563,True
-275.0,525.0,-3.2251,20.0,0.2180016204413473,0.09801724952380952,True
-275.0,550.0,-3.34465,0.0,0.04526724088269455,0.024236680139372822,True
-275.0,550.0,-3.34465,4.0,0.07815995981416957,0.029496417537746806,True
-275.0,550.0,-3.34465,8.0,0.10805519976771197,0.03866756341463415,True
-275.0,550.0,-3.34465,12.0,0.1403009593495935,0.051212286411149825,True
-275.0,550.0,-3.34465,16.0,0.17508187688734028,0.06983441962833914,True
-275.0,550.0,-3.34465,20.0,0.2183759605110337,0.09673749523809523,True
-275.0,575.0,-3.4642000000000004,0.0,0.046905006457607444,0.023347594703832752,True
-275.0,575.0,-3.4642000000000004,4.0,0.08001488706155634,0.028801333565621368,True
-275.0,575.0,-3.4642000000000004,8.0,0.11001520882694542,0.038069230243902435,True
-275.0,575.0,-3.4642000000000004,12.0,0.14234594471544718,0.05096135637630662,True
-275.0,575.0,-3.4642000000000004,16.0,0.17714907828106854,0.06947957412311266,True
-275.0,575.0,-3.4642000000000004,20.0,0.2187503005807201,0.09545774095238094,True
-275.0,600.0,-3.58375,0.0,0.048542772032520325,0.022458509268292685,True
-275.0,600.0,-3.58375,4.0,0.08186981430894308,0.02810624959349594,True
-275.0,600.0,-3.58375,8.0,0.11197521788617887,0.037470897073170736,True
-275.0,600.0,-3.58375,12.0,0.14439093008130083,0.050710426341463416,True
-275.0,600.0,-3.58375,16.0,0.17921627967479675,0.06912472861788618,True
-275.0,600.0,-3.58375,20.0,0.21912464065040652,0.09417798666666666,True
-275.0,625.0,-3.703325,0.0,0.05018088009291522,0.021569237909407665,True
-275.0,625.0,-3.703325,4.0,0.08372512945412311,0.027411020267131245,True
-275.0,625.0,-3.703325,8.0,0.1139356368176539,0.0368724387804878,True
-275.0,625.0,-3.703325,12.0,0.1464363430894309,0.05045944383275261,True
-275.0,625.0,-3.703325,16.0,0.18128391335656213,0.06876980890824623,True
-275.0,625.0,-3.703325,20.0,0.21949905900116143,0.09289796476190475,True
-275.0,650.0,-3.8228999999999997,0.0,0.055148810623556574,0.022163963048498846,True
-275.0,650.0,-3.8228999999999997,4.0,0.08461422401847574,0.026957043879907622,True
-275.0,650.0,-3.8228999999999997,8.0,0.11465831408775981,0.03708821247113164,True
-275.0,650.0,-3.8228999999999997,12.0,0.1480578637413395,0.05111781408775981,True
-275.0,650.0,-3.8228999999999997,16.0,0.18424833718244804,0.07011574595842955,True
-275.0,650.0,-3.8228999999999997,20.0,0.2222537413394919,0.0943091778290993,True
-275.0,675.0,-3.9431000000000003,-4.0,0.028976410315627414,0.019570431100846806,True
-275.0,675.0,-3.9431000000000003,0.0,0.057948763981529,0.022563835813237558,True
-275.0,675.0,-3.9431000000000003,4.0,0.08641633795227098,0.02804171054657429,True
-275.0,675.0,-3.9431000000000003,8.0,0.11609592535590613,0.037537348980377076,True
-275.0,675.0,-3.9431000000000003,12.0,0.14963554657428793,0.05189185026943803,True
-275.0,675.0,-3.9431000000000003,16.0,0.18727124166239095,0.07178831195484864,True
-275.0,675.0,-3.9431000000000003,20.0,0.22527186297151658,0.09610311778290995,True
-275.0,850.0,-4.779299999999999,-4.0,0.05079653846153845,0.02644826923076922,True
-275.0,850.0,-4.779299999999999,0.0,0.07943557692307691,0.0259061923076923,True
-275.0,850.0,-4.779299999999999,4.0,0.1098213846153846,0.0330785,True
-275.0,850.0,-4.779299999999999,8.0,0.1415967139099368,0.04365214302540143,True
-275.0,850.0,-4.779299999999999,12.0,0.17424692958830315,0.05948872643324355,True
-275.0,850.0,-4.779299999999999,16.0,0.2074332692307692,0.08462853846153846,True
-275.0,850.0,-4.779299999999999,20.0,0.24507423076923074,0.10976576923076922,True
-275.0,875.0,-4.898825,-4.0,0.05364153930329735,0.02777264701501799,True
-275.0,875.0,-4.898825,0.0,0.0823363797525961,0.02676559486574821,True
-275.0,875.0,-4.898825,4.0,0.11314980555210791,0.03428158310578793,True
-275.0,875.0,-4.898825,8.0,0.14310585136037063,0.04417165983864002,True
-275.0,875.0,-4.898825,12.0,0.1778903673824004,0.06086838246245501,True
-275.0,875.0,-4.898825,16.0,0.2100317065905424,0.08653950729179596,True
-275.0,875.0,-4.898825,20.0,0.2476420528732779,0.11173853615903356,True
-275.0,900.0,-5.01835,-4.0,0.054940386537586365,0.027521640064540148,True
-275.0,900.0,-5.01835,0.0,0.08377141160895288,0.02690870245335319,True
-275.0,900.0,-5.01835,4.0,0.11452450870878325,0.034571408113028015,True
-275.0,900.0,-5.01835,8.0,0.14461498881080448,0.04469117665187861,True
-275.0,900.0,-5.01835,12.0,0.17936199205659675,0.06149589983864963,True
-275.0,900.0,-5.01835,16.0,0.21169915228993422,0.08708558092342063,True
-275.0,900.0,-5.01835,20.0,0.24940444210003726,0.11255099561457946,True
-275.0,925.0,-5.1379,-4.0,0.0562395054404038,0.027270580613131437,True
-275.0,925.0,-5.1379,0.0,0.08520674361838568,0.02705183997352199,True
-275.0,925.0,-5.1379,4.0,0.11589949940010758,0.03486129374043275,True
-275.0,925.0,-5.1379,8.0,0.14612444191433396,0.04521080212791018,True
-275.0,925.0,-5.1379,12.0,0.1808339245376691,0.062123548467171406,True
-275.0,925.0,-5.1379,16.0,0.21336694675437512,0.08763176877249597,True
-275.0,925.0,-5.1379,20.0,0.25116719995035375,0.1133636250051715,True
-275.0,950.0,-5.25745,-4.0,0.057538624343221226,0.027019521161722723,True
-275.0,950.0,-5.25745,0.0,0.08664207562781848,0.02719497749369079,True
-275.0,950.0,-5.25745,4.0,0.1172744900914319,0.035151179367837494,True
-275.0,950.0,-5.25745,8.0,0.14763389501786356,0.045730427603941734,True
-275.0,950.0,-5.25745,12.0,0.18230585701874147,0.06275119709569318,True
-275.0,950.0,-5.25745,16.0,0.21503474121881594,0.08817795662157131,True
-275.0,950.0,-5.25745,20.0,0.25292995780067024,0.11417625439576352,True
-275.0,975.0,-5.377,-4.0,0.05883774324603864,0.02676846171031401,True
-275.0,975.0,-5.377,0.0,0.08807740763725125,0.027338115013859583,True
-275.0,975.0,-5.377,4.0,0.1186494807827562,0.03544106499524223,True
-275.0,975.0,-5.377,8.0,0.14914334812139296,0.046250053079973305,True
-275.0,975.0,-5.377,12.0,0.18377778949981383,0.06337884572421497,True
-275.0,975.0,-5.377,16.0,0.21670253568325681,0.08872414447064664,True
-275.0,975.0,-5.377,20.0,0.2546927156509867,0.11498888378635555,True
-275.0,1000.0,-5.49655,-4.0,0.060136862148856066,0.0265174022589053,True
-275.0,1000.0,-5.49655,0.0,0.08951273964668405,0.02748125253402838,True
-275.0,1000.0,-5.49655,4.0,0.12002447147408052,0.03573095062264697,True
-275.0,1000.0,-5.49655,8.0,0.1506528012249225,0.04676967855600487,True
-275.0,1000.0,-5.49655,12.0,0.18524972198088618,0.06400649435273675,True
-275.0,1000.0,-5.49655,16.0,0.21837033014769766,0.08927033231972198,True
-275.0,1000.0,-5.49655,20.0,0.2564554735013032,0.11580151317694758,True
-275.0,1025.0,-5.6161,-4.0,0.0614359810516735,0.026266342807496585,True
-275.0,1025.0,-5.6161,0.0,0.09094807165611685,0.02762439005419718,True
-275.0,1025.0,-5.6161,4.0,0.12139946216540484,0.036020836250051716,True
-275.0,1025.0,-5.6161,8.0,0.15216225432845198,0.04728930403203643,True
-275.0,1025.0,-5.6161,12.0,0.18672165446195854,0.06463414298125854,True
-275.0,1025.0,-5.6161,16.0,0.22003812461213854,0.08981652016879732,True
-275.0,1025.0,-5.6161,20.0,0.2582182313516197,0.11661414256753962,True
-275.0,1050.0,-5.73565,-4.0,0.06273509995449092,0.026015283356087875,True
-275.0,1050.0,-5.73565,0.0,0.09238340366554962,0.02776752757436598,True
-275.0,1050.0,-5.73565,4.0,0.12277445285672914,0.03631072187745646,True
-275.0,1050.0,-5.73565,8.0,0.15367170743198147,0.047808929508068,True
-275.0,1050.0,-5.73565,12.0,0.1881935869430309,0.06526179160978031,True
-275.0,1050.0,-5.73565,16.0,0.22170591907657938,0.09036270801787266,True
-275.0,1050.0,-5.73565,20.0,0.25998098920193624,0.11742677195813164,True
-275.0,1075.0,-5.8552,-4.0,0.06403421885730834,0.02576422390467916,True
-275.0,1075.0,-5.8552,0.0,0.09381873567498242,0.027910665094534774,True
-275.0,1075.0,-5.8552,4.0,0.12414944354805346,0.0366006075048612,True
-275.0,1075.0,-5.8552,8.0,0.15518116053551098,0.04832855498409956,True
-275.0,1075.0,-5.8552,12.0,0.18966551942410326,0.0658894402383021,True
-275.0,1075.0,-5.8552,16.0,0.22337371354102026,0.090908895866948,True
-275.0,1075.0,-5.8552,20.0,0.2617437470522527,0.11823940134872368,True
-275.0,1100.0,-5.97475,-4.0,0.06533333776012577,0.025513164453270447,True
-275.0,1100.0,-5.97475,0.0,0.09525406768441522,0.02805380261470357,True
-275.0,1100.0,-5.97475,4.0,0.12552443423937779,0.036890493132265945,True
-275.0,1100.0,-5.97475,8.0,0.15669061363904047,0.04884818046013113,True
-275.0,1100.0,-5.97475,12.0,0.19113745190517561,0.06651708886682388,True
-275.0,1100.0,-5.97475,16.0,0.2250415080054611,0.09145508371602334,True
-275.0,1100.0,-5.97475,20.0,0.2635065049025692,0.11905203073931571,True
-275.0,1125.0,-6.0943000000000005,-4.0,0.0666324566629432,0.025262105001861733,True
-275.0,1125.0,-6.0943000000000005,0.0,0.096689399693848,0.028196940134872367,True
-275.0,1125.0,-6.0943000000000005,4.0,0.1268994249307021,0.03718037875967068,True
-275.0,1125.0,-6.0943000000000005,8.0,0.15820006674257,0.0493678059361627,True
-275.0,1125.0,-6.0943000000000005,12.0,0.19260938438624797,0.06714473749534566,True
-275.0,1125.0,-6.0943000000000005,16.0,0.22670930246990195,0.09200127156509867,True
-275.0,1125.0,-6.0943000000000005,20.0,0.2652692627528857,0.11986466012990775,True
-275.0,1150.0,-6.213850000000001,-4.0,0.06793157556576063,0.02501104555045302,True
-275.0,1150.0,-6.213850000000001,0.0,0.09812473170328079,0.028340077655041165,True
-275.0,1150.0,-6.213850000000001,4.0,0.1282744156220264,0.03747026438707542,True
-275.0,1150.0,-6.213850000000001,8.0,0.15970951984609952,0.04988743141219427,True
-275.0,1150.0,-6.213850000000001,12.0,0.19408131686732033,0.06777238612386745,True
-275.0,1150.0,-6.213850000000001,16.0,0.22837709693434283,0.09254745941417401,True
-275.0,1150.0,-6.213850000000001,20.0,0.2670320206032022,0.12067728952049978,True
-275.0,1175.0,-6.333400000000001,-4.0,0.06923069446857806,0.024759986099044305,True
-275.0,1175.0,-6.333400000000001,0.0,0.0995600637127136,0.028483215175209964,True
-275.0,1175.0,-6.333400000000001,4.0,0.12964940631335073,0.037760150014480166,True
-275.0,1175.0,-6.333400000000001,8.0,0.161218972949629,0.05040705688822583,True
-275.0,1175.0,-6.333400000000001,12.0,0.1955532493483927,0.06840003475238923,True
-275.0,1175.0,-6.333400000000001,16.0,0.2300448913987837,0.09309364726324935,True
-275.0,1175.0,-6.333400000000001,20.0,0.2687947784535187,0.1214899189110918,True
-275.0,1350.0,-7.16995,-4.0,0.07832126676595921,0.02300319995035373,True
-275.0,1350.0,-7.16995,0.0,0.10960378594183111,0.02948481862562575,True
-275.0,1350.0,-7.16995,4.0,0.1392708907368334,0.03978862196433743,True
-275.0,1350.0,-7.16995,8.0,0.1717813568371874,0.05404313126693103,True
-275.0,1350.0,-7.16995,12.0,0.20585308303338712,0.07279200012411567,True
-275.0,1350.0,-7.16995,16.0,0.24171526746928138,0.09691559159736875,True
-275.0,1350.0,-7.16995,20.0,0.2811296599230483,0.12717628542468246,True
-275.0,1375.0,-7.2897,-4.0,0.07962255901700391,0.022751720491498078,True
-275.0,1375.0,-7.2897,0.0,0.1110415191758719,0.029628195606305075,True
-275.0,1375.0,-7.2897,4.0,0.1406481817053494,0.04007899255305945,True
-275.0,1375.0,-7.2897,8.0,0.17329333516548232,0.05456362604530643,True
-275.0,1375.0,-7.2897,12.0,0.20732747796946754,0.0734206987712548,True
-275.0,1375.0,-7.2897,16.0,0.24338585205411445,0.09746269318604939,True
-275.0,1375.0,-7.2897,20.0,0.28289536676182203,0.12799027429564355,True
-250.0,200.0,-1.6068,0.0,0.021459705087108014,0.037160955540069686,True
-250.0,200.0,-1.6068,4.0,0.051195632613240415,0.03960057212543554,True
-250.0,200.0,-1.6068,8.0,0.07956334076655053,0.04736529073170732,True
-250.0,200.0,-1.6068,12.0,0.11057383414634145,0.05485995484320558,True
-250.0,200.0,-1.6068,16.0,0.145031806271777,0.07499266522648085,True
-250.0,200.0,-1.6068,20.0,0.21293433031358885,0.11534076571428571,True
-250.0,225.0,-1.726,0.0,0.02309267586527294,0.03627447303135889,True
-250.0,225.0,-1.726,4.0,0.053045129291521484,0.038907523112659693,True
-250.0,225.0,-1.726,8.0,0.08151761161440185,0.04676870926829268,True
-250.0,225.0,-1.726,12.0,0.1126128325203252,0.05460975944250871,True
-250.0,225.0,-1.726,16.0,0.1470929556329849,0.07463885858304298,True
-250.0,225.0,-1.726,20.0,0.2133075744483159,0.1140647580952381,True
-250.0,250.0,-1.8452,0.0,0.024725646643437862,0.035387990522648086,True
-250.0,250.0,-1.8452,4.0,0.054894625969802546,0.038214474099883856,True
-250.0,250.0,-1.8452,8.0,0.08347188246225319,0.046172127804878046,True
-250.0,250.0,-1.8452,12.0,0.11465183089430894,0.054359564041811845,True
-250.0,250.0,-1.8452,16.0,0.1491541049941928,0.0742850519396051,True
-250.0,250.0,-1.8452,20.0,0.21368081858304297,0.11278875047619048,True
-250.0,275.0,-1.9647000000000001,0.0,0.026362727247386766,0.03449927693379791,True
-250.0,275.0,-1.9647000000000001,4.0,0.05674877742160278,0.03751968083623693,True
-250.0,275.0,-1.9647000000000001,8.0,0.08543107177700349,0.04557404487804878,True
-250.0,275.0,-1.9647000000000001,12.0,0.11669596097560975,0.054108738954703826,True
-250.0,275.0,-1.9647000000000001,16.0,0.15122044181184668,0.07393035484320558,True
-250.0,275.0,-1.9647000000000001,20.0,0.21405500209059233,0.11150953142857142,True
-250.0,300.0,-2.0842,0.0,0.027999807851335656,0.03361056334494774,True
-250.0,300.0,-2.0842,4.0,0.058602928873403015,0.03682488757259001,True
-250.0,300.0,-2.0842,8.0,0.08739026109175378,0.04497596195121951,True
-250.0,300.0,-2.0842,12.0,0.11874009105691057,0.053857913867595815,True
-250.0,300.0,-2.0842,16.0,0.15328677862950058,0.07357565774680605,True
-250.0,300.0,-2.0842,20.0,0.2144291855981417,0.11023031238095238,True
-250.0,325.0,-2.2037500000000003,0.0,0.029637573426248554,0.032721477909407666,True
-250.0,325.0,-2.2037500000000003,4.0,0.060457856120789785,0.036129803600464576,True
-250.0,325.0,-2.2037500000000003,8.0,0.08935027015098723,0.0443776287804878,True
-250.0,325.0,-2.2037500000000003,12.0,0.12078507642276423,0.053606983832752614,True
-250.0,325.0,-2.2037500000000003,16.0,0.1553539800232288,0.07322081224157956,True
-250.0,325.0,-2.2037500000000003,20.0,0.21480352566782812,0.10895055809523808,True
-250.0,450.0,-2.8015,0.0,0.03782640130081301,0.028276050731707317,True
-250.0,450.0,-2.8015,4.0,0.06973249235772358,0.032654383739837395,True
-250.0,450.0,-2.8015,8.0,0.09915031544715447,0.041385962926829264,True
-250.0,450.0,-2.8015,12.0,0.13101000325203252,0.05235233365853659,True
-250.0,450.0,-2.8015,16.0,0.16568998699186993,0.07144658471544715,True
-250.0,450.0,-2.8015,20.0,0.21667522601626016,0.10255178666666667,True
-250.0,475.0,-2.92105,0.0,0.0394641668757259,0.027386965296167246,True
-250.0,475.0,-2.92105,4.0,0.07158741960511034,0.03195929976771196,True
-250.0,475.0,-2.92105,8.0,0.10111032450638793,0.04078762975609756,True
-250.0,475.0,-2.92105,12.0,0.13305498861788617,0.05210140362369338,True
-250.0,475.0,-2.92105,16.0,0.16775718838559814,0.07109173921022068,True
-250.0,475.0,-2.92105,20.0,0.2170495660859466,0.10127203238095238,True
-250.0,500.0,-3.0406,0.0,0.04110193245063879,0.02649787986062718,True
-250.0,500.0,-3.0406,4.0,0.07344234685249709,0.031264215795586525,True
-250.0,500.0,-3.0406,8.0,0.10307033356562137,0.04018929658536585,True
-250.0,500.0,-3.0406,12.0,0.13509997398373985,0.05185047358885017,True
-250.0,500.0,-3.0406,16.0,0.16982438977932635,0.0707368937049942,True
-250.0,500.0,-3.0406,20.0,0.217423906155633,0.0999922780952381,True
-250.0,525.0,-3.16015,0.0,0.04273969802555168,0.02560879442508711,True
-250.0,525.0,-3.16015,4.0,0.07529727409988385,0.030569131823461097,True
-250.0,525.0,-3.16015,8.0,0.10503034262485482,0.039590963414634146,True
-250.0,525.0,-3.16015,12.0,0.13714495934959348,0.05159954355400696,True
-250.0,525.0,-3.16015,16.0,0.17189159117305458,0.0703820481997677,True
-250.0,525.0,-3.16015,20.0,0.2177982462253194,0.0987125238095238,True
-250.0,550.0,-3.2797,0.0,0.04437746360046457,0.02471970898954704,True
-250.0,550.0,-3.2797,4.0,0.07715220134727062,0.02987404785133566,True
-250.0,550.0,-3.2797,8.0,0.10699035168408827,0.03899263024390244,True
-250.0,550.0,-3.2797,12.0,0.13918994471544716,0.05134861351916376,True
-250.0,550.0,-3.2797,16.0,0.17395879256678282,0.07002720269454123,True
-250.0,550.0,-3.2797,20.0,0.21817258629500583,0.09743276952380951,True
-250.0,575.0,-3.3992500000000003,0.0,0.046015229175377474,0.023830623554006967,True
-250.0,575.0,-3.3992500000000003,4.0,0.07900712859465737,0.02917896387921022,True
-250.0,575.0,-3.3992500000000003,8.0,0.10895036074332172,0.03839429707317073,True
-250.0,575.0,-3.3992500000000003,12.0,0.14123493008130084,0.051097683484320554,True
-250.0,575.0,-3.3992500000000003,16.0,0.17602599396051105,0.06967235718931475,True
-250.0,575.0,-3.3992500000000003,20.0,0.21854692636469222,0.09615301523809522,True
-250.0,900.0,-4.9534,-4.0,0.05423459170079849,0.027658037482934092,True
-250.0,900.0,-4.9534,0.0,0.08299161391750445,0.026830937652558853,True
-250.0,900.0,-4.9534,4.0,0.11377749369078649,0.034413916925241,True
-250.0,900.0,-4.9534,8.0,0.14379492206823447,0.04440887071571591,True
-250.0,900.0,-4.9534,12.0,0.17856230979272683,0.06115490629266477,True
-250.0,900.0,-4.9534,16.0,0.2107930606925655,0.08678884398659552,True
-250.0,900.0,-4.9534,20.0,0.24844675809854785,0.1121095043647346,True
-250.0,925.0,-5.0729500000000005,-4.0,0.05553371060361591,0.027406978031525378,True
-250.0,925.0,-5.0729500000000005,0.0,0.08442694592693725,0.026974075172727645,True
-250.0,925.0,-5.0729500000000005,4.0,0.1151524843821108,0.03470380255264574,True
-250.0,925.0,-5.0729500000000005,8.0,0.14530437517176398,0.04492849619174748,True
-250.0,925.0,-5.0729500000000005,12.0,0.1800342422737992,0.06178255492118655,True
-250.0,925.0,-5.0729500000000005,16.0,0.21246085515700633,0.08733503183567085,True
-250.0,925.0,-5.0729500000000005,20.0,0.25020951594886437,0.11292213375532664,True
-250.0,950.0,-5.1925,-4.0,0.056832829506433334,0.02715591858011667,True
-250.0,950.0,-5.1925,0.0,0.08586227793637004,0.027117212692896447,True
-250.0,950.0,-5.1925,4.0,0.11652747507343511,0.034993688180050476,True
-250.0,950.0,-5.1925,8.0,0.1468138282752935,0.04544812166777904,True
-250.0,950.0,-5.1925,12.0,0.18150617475487155,0.06241020354970833,True
-250.0,950.0,-5.1925,16.0,0.2141286496214472,0.08788121968474619,True
-250.0,950.0,-5.1925,20.0,0.25197227379918086,0.11373476314591867,True
-250.0,975.0,-5.31205,-4.0,0.05813194840925076,0.026904859128707957,True
-250.0,975.0,-5.31205,0.0,0.08729760994580284,0.02726035021306524,True
-250.0,975.0,-5.31205,4.0,0.11790246576475943,0.03528357380745522,True
-250.0,975.0,-5.31205,8.0,0.148323281378823,0.045967747143810606,True
-250.0,975.0,-5.31205,12.0,0.1829781072359439,0.06303785217823012,True
-250.0,975.0,-5.31205,16.0,0.21579644408588805,0.08842740753382153,True
-250.0,975.0,-5.31205,20.0,0.25373503164949734,0.1145473925365107,True
-250.0,1000.0,-5.4316,-4.0,0.059431067312068195,0.026653799677299243,True
-250.0,1000.0,-5.4316,0.0,0.08873294195523562,0.027403487733234044,True
-250.0,1000.0,-5.4316,4.0,0.11927745645608376,0.03557345943485996,True
-250.0,1000.0,-5.4316,8.0,0.14983273448235251,0.04648737261984218,True
-250.0,1000.0,-5.4316,12.0,0.18445003971701626,0.0636655008067519,True
-250.0,1000.0,-5.4316,16.0,0.21746423855032893,0.08897359538289687,True
-250.0,1000.0,-5.4316,20.0,0.25549778949981383,0.11536002192710272,True
-250.0,1025.0,-5.55115,-4.0,0.06073018621488561,0.02640274022589053,True
-250.0,1025.0,-5.55115,0.0,0.09016827396466841,0.02754662525340284,True
-250.0,1025.0,-5.55115,4.0,0.12065244714740805,0.0358633450622647,True
-250.0,1025.0,-5.55115,8.0,0.151342187585882,0.04700699809587374,True
-250.0,1025.0,-5.55115,12.0,0.18592197219808862,0.06429314943527367,True
-250.0,1025.0,-5.55115,16.0,0.2191320330147698,0.08951978323197221,True
-250.0,1025.0,-5.55115,20.0,0.2572605473501303,0.11617265131769475,True
-250.0,1050.0,-5.6707,-4.0,0.062029305117703035,0.026151680774481816,True
-250.0,1050.0,-5.6707,0.0,0.0916036059741012,0.027689762773571634,True
-250.0,1050.0,-5.6707,4.0,0.12202743783873238,0.03615323068966944,True
-250.0,1050.0,-5.6707,8.0,0.1528516406894115,0.047526623571905305,True
-250.0,1050.0,-5.6707,12.0,0.187393904679161,0.06492079806379546,True
-250.0,1050.0,-5.6707,16.0,0.22079982747921062,0.09006597108104754,True
-250.0,1050.0,-5.6707,20.0,0.2590233052004468,0.11698528070828679,True
-250.0,1075.0,-5.79025,-4.0,0.06332842402052047,0.0259006213230731,True
-250.0,1075.0,-5.79025,0.0,0.09303893798353399,0.027832900293740435,True
-250.0,1075.0,-5.79025,4.0,0.1234024285300567,0.036443116317074184,True
-250.0,1075.0,-5.79025,8.0,0.154361093792941,0.048046249047936876,True
-250.0,1075.0,-5.79025,12.0,0.18886583716023336,0.06554844669231724,True
-250.0,1075.0,-5.79025,16.0,0.2224676219436515,0.09061215893012288,True
-250.0,1075.0,-5.79025,20.0,0.26078606305076335,0.11779791009887883,True
-250.0,1100.0,-5.9098,-4.0,0.06462754292333789,0.02564956187166439,True
-250.0,1100.0,-5.9098,0.0,0.09447426999296676,0.027976037813909227,True
-250.0,1100.0,-5.9098,4.0,0.124777419221381,0.03673300194447893,True
-250.0,1100.0,-5.9098,8.0,0.1558705468964705,0.04856587452396843,True
-250.0,1100.0,-5.9098,12.0,0.1903377696413057,0.06617609532083901,True
-250.0,1100.0,-5.9098,16.0,0.22413541640809234,0.09115834677919821,True
-250.0,1100.0,-5.9098,20.0,0.2625488209010798,0.11861053948947084,True
-250.0,1125.0,-6.02935,-4.0,0.06592666182615531,0.02539850242025568,True
-250.0,1125.0,-6.02935,0.0,0.09590960200239956,0.028119175334078025,True
-250.0,1125.0,-6.02935,4.0,0.12615240991270532,0.03702288757188367,True
-250.0,1125.0,-6.02935,8.0,0.15738000000000002,0.049085500000000004,True
-250.0,1125.0,-6.02935,12.0,0.19180970212237808,0.06680374394936081,True
-250.0,1125.0,-6.02935,16.0,0.22580321087253322,0.09170453462827355,True
-250.0,1125.0,-6.02935,20.0,0.2643115787513963,0.11942316888006288,True
-250.0,1350.0,-7.105,-4.0,0.07761547192917133,0.023139597368747676,True
-250.0,1350.0,-7.105,0.0,0.10882398825038268,0.02940705382483141,True
-250.0,1350.0,-7.105,4.0,0.13852387571883665,0.03963113077655041,True
-250.0,1350.0,-7.105,8.0,0.1709612900946174,0.05376082533076833,True
-250.0,1350.0,-7.105,12.0,0.2050534007695172,0.07245100657813082,True
-250.0,1350.0,-7.105,16.0,0.24080917587191264,0.09661885466054362,True
-250.0,1350.0,-7.105,20.0,0.2801719759215589,0.12673479417483763,True
-250.0,1375.0,-7.22475,-4.0,0.07891676418021597,0.02288811790989202,True
-250.0,1375.0,-7.22475,0.0,0.11026172148442348,0.029550430805510737,True
-250.0,1375.0,-7.22475,4.0,0.1399011666873526,0.039921501365272435,True
-250.0,1375.0,-7.22475,8.0,0.17247326842291236,0.05428132010914373,True
-250.0,1375.0,-7.22475,12.0,0.20652779570559765,0.07307970522526995,True
-250.0,1375.0,-7.22475,16.0,0.2424797604567457,0.09716595624922426,True
-250.0,1375.0,-7.22475,20.0,0.28193768276033265,0.1275487830457987,True
-250.0,1400.0,-7.3445,-4.0,0.08084010623556583,0.022773958429561203,True
-250.0,1400.0,-7.3445,0.0,0.1123801077752117,0.029758968437259427,True
-250.0,1400.0,-7.3445,4.0,0.14285598152424941,0.04030026558891455,True
-250.0,1400.0,-7.3445,8.0,0.17561525789068516,0.05495661816782141,True
-250.0,1400.0,-7.3445,12.0,0.2086653040800616,0.07381505003849115,True
-250.0,1400.0,-7.3445,16.0,0.24525449576597383,0.0980763856812933,True
-250.0,1400.0,-7.3445,20.0,0.2841147882986913,0.1286692532717475,True
-250.0,1425.0,-7.4639500000000005,-4.0,0.08392332948421864,0.022920765973826022,True
-250.0,1425.0,-7.4639500000000005,0.0,0.11576866243264049,0.03008908814472671,True
-250.0,1425.0,-7.4639500000000005,4.0,0.1479465935334873,0.04084276250962279,True
-250.0,1425.0,-7.4639500000000005,8.0,0.18086383756735952,0.055869472671285614,True
-250.0,1425.0,-7.4639500000000005,12.0,0.21204006543494996,0.07474839684372594,True
-250.0,1425.0,-7.4639500000000005,16.0,0.24954700153964587,0.09950734603541186,True
-250.0,1425.0,-7.4639500000000005,20.0,0.28723481139337953,0.13018857582755966,True
-250.0,1450.0,-7.5834,-4.0,0.0870038337182448,0.023080277136258664,True
-250.0,1450.0,-7.5834,0.0,0.11886216407572725,0.0304085805756503,True
-250.0,1450.0,-7.5834,4.0,0.15065635103926095,0.041374572748267904,True
-250.0,1450.0,-7.5834,8.0,0.18325486725663717,0.05656059292035399,True
-250.0,1450.0,-7.5834,12.0,0.21541482678983834,0.07568174364896074,True
-250.0,1450.0,-7.5834,16.0,0.25213551963048497,0.10045879676674366,True
-250.0,1450.0,-7.5834,20.0,0.29050408775981523,0.13120190300230947,True
-250.0,1475.0,-7.703,-4.0,0.09008800000000002,0.0232568,True
-250.0,1475.0,-7.703,0.0,0.12055022317992918,0.030677712790518702,True
-250.0,1475.0,-7.703,4.0,0.15299200000000002,0.04185816,True
-250.0,1475.0,-7.703,8.0,0.18472743362831862,0.05688179646017699,True
-250.0,1475.0,-7.703,12.0,0.218592,0.07656444000000001,True
-250.0,1475.0,-7.703,16.0,0.253948,0.10118852,True
-250.0,1475.0,-7.703,20.0,0.2921516,0.13215376,True
-250.0,1500.0,-7.8226,-4.0,0.09317,0.02345,True
-250.0,1500.0,-7.8226,4.0,0.1552,0.042228,True
-250.0,1500.0,-7.8226,8.0,0.1862,0.057203,True
-250.0,1500.0,-7.8226,12.0,0.21965,0.076903,True
-250.0,1500.0,-7.8226,16.0,0.25565,0.10116,True
